,name,id,genres
1939,J.Howell,5GU7EEftOdxcqM7nPoXLwq,['pop r&b']
1940,Jai-Jagdeesh,0k2LTv6tA1WVwgRlOJHGTD,"['kirtan', 'world devotional']"
1941,Livia Marcella,3KwM0iGMCIBr2BJbDB8RQq,[]
1942,Nicolay & Kay,5jh9oCiZx3tfTNdAGEcLji,[]
1943,Galactixx,450u38hSRh0Q2UyghEbjpS,"['euphoric hardstyle', 'rawstyle']"
1944,Will Wiesenfeld,2yAle6ZkLiTfqIndO18gmm,[]
1945,Michael Hunter,1p94Q1RV1EAvOgZOts6z1j,[]
1946,Nina Kraviz,1oZmFNkGAT93yD1xX4vTRE,"['electra', 'minimal techno', 'russian electronic', 'russian techno']"
1947,Pesukone,68mk8GNhUjTLMw72RCBIvV,[]
1948,So La Lune,4ZW7BptOWzjNFLEqRiNCT7,"['cloud rap francais', 'french hip hop']"
1949,Bergsundet,6kCbD1qX1VTDw8BV8r4hCA,[]
1950,Lenny Dee,71W46CYYyiO9xKUO5wD9A7,[]
1951,MASN,4HAfqyKr4Sqtab6ttHWXgE,['sad rap']
1952,Joey Bada$$,2P5sC9cVZDToPxyomzF1UH,"['conscious hip hop', 'hip hop', 'rap']"
1953,Colm Wilkinson,4hKV8PcRBaHZqBJjSn8OJE,['west end']
1954,Duke Wolverine,5iYvS2jVftMWcPDcaiCwXM,[]
1955,ABHI LAHORIA,225i6e7YWzwEmMKchnnLp4,[]
1956,Adon,7l7IyxqOyGDSU6iF4FzisA,"['chill house', 'tropical house']"
1957,Molly Moore,0mEUqATSCsYZUTyL09kB8g,[]
1958,Black Caviar,1wqW0IQWC7V7jktcjVHID6,['pop dance']
1959,Harley D,477hz7cR6hdGtsNQ5aj168,['jump up']
1960,Rochus Grolle,6h3el7DL7qEjnYoafxXzjp,[]
1961,Indian Wells,0xGMNVyrwBJYVudabEW1Re,"['ambient idm', 'experimental electronic']"
1962,Marnik,6S3KljEiIOWoLMUyZrkQUc,['hypertechno']
1963,Nick Isham,3INQD45A4I7hWypSUOLyB6,[]
1964,DJ Spoon Justice,48ttSefrMi4SERG0bPbpAy,[]
1965,Flatland Funk,46Ig2rJQQYetQEJgKhEZDV,[]
1966,Sharai Hope,03I73M55tF6TnNywIGbnpp,[]
1967,New World Punx,3q1L1RSYyJ61npcxAIZDlm,[]
1968,Simon Field,2S0tj8IQ2ytFKa5HdCni57,['norwegian house']
1969,Nosmoh,7MZx3uoMDM7wE8An0kdHwa,[]
1970,&ME,5mIowAJMp7RKNheelruV5z,"['deep disco house', 'melodic house']"
1971,Jamilah Barry,2XSaBoykurbHLXS5WwDewv,"['alternative r&b', 'uk contemporary r&b']"
1972,Michael Frederick Blaney,13p4YGtiwh554caCGEL5Op,[]
1973,Mumm-ra,2cUnvdrMWIMACo3fSxCrWW,['british indie rock']
1974,Charlene Kaye,51ikgEUUG2IpSLu4VNb4ni,[]
1975,Tim Atwood,6oMKnzcFJn2vXxH350qx5w,[]
1976,Digital Underground,7jocoSCuCtpCxCI6IbP8ye,"['conscious hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
1977,Nemo,5Wg72TowYBWIcSo3K2r84N,[]
1978,Canan Sezgin Geylan,6O5InH4n6Fran71QnO67bV,[]
1979,The Mayries,38SWPOPO1YqxUPnT4AAoID,"['acoustic cover', 'acoustic pop']"
1980,Future Islands,1WvvwcQx0tj6NdDhZZ2zZz,"['alternative dance', 'art pop', 'baltimore indie', 'chamber pop', 'indie rock', 'indietronica', 'neo-synthpop', 'shimmer pop']"
1981,Marty O'Reilly & the Old Soul Orchestra,0oFKnXK9fgRpWNyKoJeSOy,['deep new americana']
1982,Krysta Rodriguez,7achJdkPpg7LVBU4ZvdlZA,"['broadway', 'show tunes']"
1983,Baby Rasta & Gringo,3IEvQoAohcGX7CdrbtIle7,"['reggaeton', 'salsa choke', 'urbano latino']"
1984,King Martin,1tEdrzDAPa3ERA12EyZsI7,[]
1985,Maggie Baugh,4E82Kdena6yf0reUDRzbvW,['country pop']
1986,Amanda Fields,2PnfLtYzDVahZb1FGldOOH,[]
1987,Super Future,6Xri2X6xp5SDLr08hva6Bb,['downtempo bass']
1988,Tor,4dktzc5hWsQPqmovObGZIG,"['erotic product', 'substep']"
1989,Daniel Owen,2MhO4JuaAkNwVAMRK0kq8e,['scandipop']
1990,Corey El,7MiIOLb4zegDIU0Uq7UKhd,[]
1991,Keith McInally,5ZJI40RFLH8wwxWMSKQhL1,['acoustic cover']
1992,The Rentals,3NmdKZUM96z7NGvL35g5PC,['alternative pop']
1993,Tim Minchin,4adgHnoK84DgtLot2jxrp2,"['australian comedy', 'comic']"
1994,Maldito Ramírez,3hczOuzllgEMQZQPjnTIfK,[]
1995,Ilario Schanzer,551HaqOHmPu8wZ9e4vWljl,[]
1996,Ragtime Orchestra,5qWtVpEioLsk7EATcyoF1a,[]
1997,Antonico Reyes & Gipsy Leg...,2FNacvLQR0RzYurlZvMtV3,[]
1998,Mothra,2tvNe5DdLNamkdYWsr83ii,[]
1999,Gualberto Ibarreto,2C52ulJiwKVMxcRrbDqMBa,"['classic venezuelan pop', 'cuatro venezolano', 'musica llanera', 'venezuelan rock']"
2000,Buvette,0wwRYwypD14fQNzG8srHMl,"['french indie pop', 'french indietronica']"
2001,Elephant Man,6NOvBZrkd83MSD51xkq4on,"['dancehall', 'jamaican dancehall', 'reggae fusion']"
2002,The Chemical Brothers,1GhPHrq36VKCY3ucVaZCfo,"['alternative dance', 'big beat', 'breakbeat', 'electronica', 'rave', 'trip hop']"
2003,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,"['alternative hip hop', 'modern rock', 'rock']"
2004,The Dunyaw Boys,4tYoaq0LEA94N3badvPwof,[]
2005,Capital Cities,4gwpcMTbLWtBUlOijbVpuu,"['metropopolis', 'modern rock']"
2006,KillaGramz,4YMP326oNG8AQdTRang2yA,['k-rap']
2007,The Coffin Nails,1Fy7MBBPNchLQhDFPsmi82,['psychobilly']
2008,Tommy Genesis,2qDdxfKUpYg8wc49KIuT3b,"['alternative r&b', 'bc underground hip hop', 'canadian hip hop', 'canadian trap', 'escape room', 'trap queen']"
2009,A Dub,1vBrDoS92M9TucaNvCIuWd,[]
2010,Slow Attack Ensemble,1YsM3PBHRzAPjdDhj5d6As,"['experimental synth', 'fourth world', 'j-ambient']"
2011,Spew,0Rm2vIknNJR78ku7dWJSqZ,[]
2012,Yass,27IWjd6S7vTw7WAb7tGATc,[]
2013,ODIE,5aMIbwZQvP2MHPMVC5zCGj,['canadian contemporary r&b']
2014,Junior Kimbrough,03HEHGJoLPdARs4nrtUidr,"['acoustic blues', 'country blues', 'delta blues', 'traditional blues']"
2015,Bryan Roldan,4hgBDpPgdaRYugqWIAgq3R,[]
2016,Rausch,53M8zRE55wOzANi1CY9rtR,[]
2017,Buxxi,08Cb5OwPZ7SrS19MNYaHqz,"['electro bailando', 'electro latino']"
2018,Cyndi Thomson,1SlB319k1toEaGunEFn6yq,['country dawn']
2019,Iconz,7evouVa0XfhlsKBjU5Q8W1,[]
2020,André Rieu,3hJv5p2HwekJysNB2NDnEC,"['easy listening', 'operatic pop', 'pop violin']"
2021,The Barons,5tdlRveFNRi2o2dIPS0f3K,[]
2022,The Judds,7MSTO40bsb3DOJQT6xLsIc,"['country', 'country dawn', 'country road']"
2023,Mikhael Paskalev,1OF5i5CAr2Ay72z8N42KkQ,"['norwegian folk rock', 'norwegian indie']"
2024,Jerry Goldsmith,7t8q7ikEtcPNtoaKAm9Vu6,"['classic soundtrack', 'orchestral soundtrack', 'soundtrack']"
2025,SHY FX,5oDtp2FC8VqBjTx1aT4P5j,"['drum and bass', 'jungle', 'ragga jungle']"
2026,A Whisper,0Bkqn0CjFIb96nVfStI6dy,[]
2027,Tully John & Liza-Jane,1hENmUFTXkckLPb7sF16nV,[]
2028,Bosh,6Mm2g25BTeJ6BICPFWGkPg,"['french hip hop', 'pop urbaine', 'r&b francais', 'rap francais']"
2029,Blak Ryno,7hDd2AjcdR7Pg84vR1ElJ7,"['dancehall', 'riddim']"
2030,Himig Heswita,5vbrczoZLVdjnPuXS7pIt2,['tagalog worship']
2031,Gazzara featuring Elise,51eB3MUE5DVRTPiNSXm0aU,[]
2032,Giovanni Guidi Trio,5AjiK2OwwKdIAZddY1gCgy,"['ecm-style jazz', 'jazz trio', 'modern jazz trio']"
2033,DJ Duboise,4rrvVP1Aeax1bAcLYpCBCN,[]
2034,One Hundred Year Ocean,3VqboipM7QjX7goYOKzbsv,['midwest emo']
2035,Jacques,55i4AnS7E58y41UwE0vvQh,"['french indie pop', 'french indietronica']"
2036,Rey Pila,6rUsAEYBTCzHDa98JsBwtW,"['indie rock mexicano', 'metropopolis', 'mexican indie', 'mexican rock']"
2037,Jimmy Rogers,20k4RFKXyboeDSz9bjumx0,"['blues', 'chicago blues', 'traditional blues']"
2038,Will Butler,1POwuKLQ9xhMZzIYElNtWp,[]
2039,Oscar Peterson,6zkX5fhrSD4tdVOmimR9wB,"['bebop', 'contemporary post-bop', 'jazz', 'jazz piano', 'stride', 'vocal jazz']"
2040,Steve Anderson,2FbZlUT418wQoIZ3IFTKeJ,[]
2041,Ninjaa CH,2vL3sN3yOvGX1mCpUXbCgz,[]
2042,Rvshvd,4YTk2H7LWeoCgdoQ5umieQ,"['black americana', 'modern country pop']"
2043,Lexie Carroll,0j3JsMUkjmRIqTi1xQ5dp0,[]
2044,Ricardo Schneider,7waAdUdVySPnnQcHbj1rwv,['lo-fi brasileiro']
2045,Eme.,3w3PnCNfdAzGVZ9W9ciYes,[]
2046,X-Ecutioners,7eVbT3G1ggf2sz6s7ZV0Ap,"['scratch', 'turntablism']"
2047,Tanea,4Vn682Ae8VdPmeRvSkiSLp,[]
2048,Carl Moir,1zrM4Ly0jnhCc9KJYYgFWO,['background piano']
2049,Hinton Battle,6DugXn7mndONknqpgY3QZW,[]
2050,Waze & Odyssey,0D9AnJzAnYyu1kfJFQDY5d,"['house', 'uk house']"
2051,Joey Youngman,0drNvHCWp8FT6pYbTZktO4,['deep funk house']
2052,Flo Milli,08PvCOlef4xdOr20jFSTPd,['viral rap']
2053,Maddy O'Neal,2G4VZIbfdmr60dYUB0oIxF,"['electra', 'glitch hop']"
2054,The Sugarman 3,4yGIAU59dDaVaXMDkicnlF,"['bboy', 'hammond organ']"
2055,Xavier Ribera,3pET6aOSA5FzzniuDx878x,[]
2056,Two Friends,44Ewva5aHOX00EwaX2D2mh,[]
2057,Branko,1lEBJGJgdoevi1Clv9CqLT,['moombahton']
2058,B.M.U. (Black Men United),6rb2nWF3vuIdxcT8Fci2v4,[]
2059,Gaspar Becerra,11Bp9FCzawV5M3HV54FRCj,[]
2060,Scot Sier,0hAnaA4ZvfPpuDUvEXdiSG,[]
2061,System Beat FFM,6xkDoeXdtgf8TCO6He0CfF,['lounge house']
2062,Bethel Music,26T4yOaOoFJvUvxR87Y9HO,"['ambient worship', 'ccm', 'deep ccm', 'world worship', 'worship']"
2063,Mary Wells,1cjZk1xXn3YCToNg3uJpA7,"['classic soul', 'motown', 'soul', 'southern soul']"
2064,Robert Farnon,6v6ptyZ7vEeb2bPtbZ4Y8i,"['easy listening', 'light music']"
2065,Joe Pass,4DuZTASH5eSyd0K73W6fuZ,"['bebop', 'jazz guitar']"
2066,dom nice,4GATgJWrCgpT3eglDMnkxO,[]
2067,Ryn Weaver,2MuFzH1J5I6gGFYo2qhZmX,"['electropop', 'indie poptimism']"
2068,Deadly Ride,7AcWpV7IUJMRMf7mKEMClH,[]
2069,Charles J,7lmPlDYovClFuOyfyzbDYS,['french tech house']
2070,Jessica Woodlee,2Izux24f0p9GoffkfJilzP,[]
2071,Youngr,5TrkbV9x6OdTBlzWPJeBz5,[]
2072,Arya,5O2s6fRMqbwIKGB9QrFrBQ,['future bounce']
2073,THXWINTER PLAYA,4JFzKh2q1FctA5CErjDgi2,[]
2074,Riverboat Gamblers,70IS631hJba0OuAbmhZNOq,"['denton tx indie', 'orgcore', 'texas pop punk', 'texas punk']"
2075,Singga,6nmrEhAdodPuhMLMbefluW,['punjabi pop']
2076,Olga Lucía Vives,1xtEM6Ynrm8jO1o7rXzP22,[]
2077,A Silent Film,7HO5HS3yeokRBGVC4nSKIb,"['oxford indie', 'shimmer pop', 'stomp pop']"
2078,Agnes Lundh,3OJ5pC5H7eYoyow4sXULSt,[]
2079,Pino D'Angiò,1uXGmHao7MMRBwCCncmyB6,"['italo disco', 'neapolitan funk']"
2080,Cleaning Music Artists,16R9BHPen48pOOEKGrJasw,[]
2081,Lo-Res,3NDfrGu6I91afH3l8plmcn,[]
2082,Charles Magnante And His Orchestra,2ejTee4sJ2xedGBP9JdKbO,['accordion']
2083,Baby Lasagna,1ncWEkB4AQh1rxC8ObpBoH,[]
2084,Pretty Porcelain,5r16Sn21IZ9XrfX72PLwQf,[]
2085,Sonia Terol,7FVD0Sq43kCvB4BT54T6Mb,[]
2086,Los Rodriguez,3XkJyJgJDxnjdQgH0zfT8K,"['argentine rock', 'latin alternative', 'rock en espanol']"
2087,The Album Leaf,02uPe16VFxPaiueQsPEDkE,"['american post-rock', 'compositional ambient', 'instrumental post-rock', 'post-rock']"
2088,Madison Cunningham,3h9TfIgwhovQELlP2jj4xL,['pop folk']
2089,Jessie Ware & Sampha,5NpqRcmyTpxxceGTy5y5MN,[]
2090,3ohBlack,1mnnmVJeUTNfWdDx0gVIQT,['dmv rap']
2091,Jamie Bower,7GIZ7nZRCs6XrIsXL2UZO1,[]
2092,VETA,73na9w9s3bR4vhIOZGp4Pu,[]
2093,Salomon Faye,6GCVojukJysOjNBgqmxe5j,[]
2094,Bobby Brown,62sPt3fswraiEPnKQpAbdE,"['contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']"
2095,S V II N Modo Bestial,4MTLQVHdMFDwbXNPIb7zte,[]
2096,O.N.E The Duo,4sIPNUYiz7FcZBx1oHuMHe,[]
2097,Chip,0tJCNteqwm7LmRZ6KWr8GT,"['grime', 'instrumental grime', 'london rap', 'uk hip hop']"
2098,Anika Noni Rose,4fqk0Vw0VrIY8O2eWtmQO2,['movie tunes']
2099,Tim Easton,11ixEVNpyaaCW7VfC7fx8M,['alternative country']
2100,The Hate Club,1OibEDdl3O7SkqAyV39YVj,[]
2101,Ida Mae,3AhsxbcW6Bscf7xIPK02YK,['uk americana']
2102,Orax,6tlyNmvYttsFm44WqrYEf0,['synthwave']
2103,Yaw Blac,2b9JLIwIFB2aHeinhFnnS0,[]
2104,Stephanie D'Abruzzo,2bvaL0chaHzVdKXjULRLeK,['show tunes']
2105,General Elektriks,5ly9gfnncBXv77g2zuRG9m,"['french indie pop', 'french indietronica']"
2106,Robert Miles,2YVF0Ou5zIc4mpgtLIlGN0,"['dream trance', 'eurodance', 'trance']"
2107,Picture This,7jLSEPYCYQ5ssWU3BICqrW,['irish pop']
2108,Jim Snidero,210tC5HRo1NpbeqCvWlJuv,['jazz saxophone']
2109,The Wind and The Wave,5GMZzcgmUwopsHBB7TyCsy,"['folk-pop', 'new americana']"
2110,Andrés Suárez,1AaN24tRzIpDKK54IRtdIe,"['cantautor', 'spanish pop', 'spanish rock']"
2111,Free Party,2A1dxDBORVkkbHJDVDOhed,['indie hip hop']
2112,BYOR,0Upxnyh9nIUNSOmNE8WF4R,"['pop dance', 'russian edm']"
2113,Parallel Dance Ensemble,7bi3KdGErnScN1PrviZI71,[]
2114,BROODS,5r5Va4lVQ1zjEfbJSrmCsS,"['auckland indie', 'etherpop', 'indietronica', 'metropopolis', 'nz pop']"
2115,Beta Radio,0syIRg9MPSpJIC0QCPUaHB,"['indie folk', 'modern indie folk', 'new americana', 'stomp and flutter', 'stomp and holler']"
2116,Jimmy Rep,3hKLCF3YAo9AayhO83EiWy,[]
2117,Crystal Rock,7eehGkMnqCS6Hp7HJIXH9e,"['hypertechno', 'slap house']"
2118,aNTOJE,4raZW6QEUvpynksUDg2DY8,['weirdcore']
2119,The Mermen,3EjIQU1hvd4XdzBzVqWVkr,"['instrumental rock', 'surf music']"
2120,Emmy Meli,71szvmFWd7TUa7b6XmXj9k,['alt z']
2121,The Huntress and Holder of Hands,4xRbSPkcf7k6csMSV6vwAX,['rhode island indie']
2122,Sheena Easton,5dcOK4stT4JDkP6Dqhbz5s,"['mellow gold', 'minneapolis sound', 'new romantic', 'new wave pop', 'soft rock']"
2123,Gustaf Rasch,5M0IE8KpXEtuW3tu6clYdh,[]
2124,Einmusik,1LXTXZjheh25pXMEUT9iC1,"['german techno', 'minimal techno']"
2125,Matthew Mole,1LfnIuggAY5qQdS4sP1K86,"['african rock', 'south african pop']"
2126,AG,3HKUrC0erAdewcUeSKLzT8,[]
2127,"Daniel Reichard, The Four Seasons",0lMNy3FtYMW6TOqAmGZrb6,[]
2128,Ivy Queen,6p2442ymrT9lZEuCZJdYcH,"['latin hip hop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']"
2129,Dusty Decks,5mWkhlLhHU9FKT8vU8lBIR,['study beats']
2130,Humbe,1b7AEdUSudOQoZF5ebUxCL,"['monterrey indie', 'urbano mexicano']"
2131,Henry Jackman,5SEW04tNMMrOz7UFQJA6vz,"['british soundtrack', 'soundtrack']"
2132,Brian Eno,7MSUfLeTdDEoZiJPDSBXgi,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'experimental', 'experimental ambient', 'fourth world', 'glam rock', 'minimalism', 'singer-songwriter']"
2133,Oscar Ortiz,0FvHxb8a4I0A2i8jKCsFei,['corrido']
2134,Maguera,7EE2jb0dpQawVLkFhJww4H,[]
2135,Deep Focus Orchestra,3fSGnkoBcTdS5F9eEsCHMr,[]
2136,Mountain Man,5kmPNusdo1mCTyz4u1uEGm,"['indie folk', 'north carolina indie', 'north carolina roots', 'vermont indie']"
2137,Kapa Boy,02WFtZreToLN0ARfpZukYI,['ambient lo-fi']
2138,Andrew Neu,2UvENYRkDPxhXmp92vkzhF,['deep smooth jazz']
2139,Blue King Brown,6wP2UM6xi8Vkqm1zycCwrb,['australian reggae fusion']
2140,Little Star,19h21FMrJ5jXPYMKuiRWYD,[]
2141,The Slimetones,3EmWfbx0tj87vUJgpuG7ee,[]
2142,Remi Wolf,0NB5HROxc8dDBXpkIi1v3d,"['indie pop', 'modern alternative pop']"
2143,Bemti,2zDRCHwGklDTHrOeYeCeLW,"['nova mpb', 'pop lgbtq+ brasileira']"
2144,The Elder Statesman,7yO0UCd6xoPhJh9tVcPIDB,['indie jazz']
2145,Albert Fibla,1LA6itNi4LV5FtqE6cUJxN,['cantautor catala']
2146,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,"['new romantic', 'new wave pop', 'soft rock', 'synthpop']"
2147,Jerry Vale,5MaJrqhwysKwbvDePyAS6l,"['adult standards', 'easy listening']"
2148,Miguel Y Miguel,7fmQXLCgx5q0vkGArvS6mm,"['classic sierreno', 'musica sonorense', 'sierreno']"
2149,Jessie Reyez,3KedxarmBCyFBevnqQHy3P,"['canadian contemporary r&b', 'canadian pop']"
2150,Dössell,4lKCYv9Hojq6QHDMZmW1It,[]
2151,The Sapphires,7hsuVq0DQonl3PnP7qkfvP,"['brill building pop', 'northern soul', 'philly soul']"
2152,Phazz,0kjZvGERXMvPFSs6DB5UFF,[]
2153,Nomad Soul,63xY0X2EHVI9cYp4dkjcts,[]
2154,LANCO,2lRH2dgU5Kk4Bc5phmII4T,"['contemporary country', 'country road', 'modern country rock']"
2155,Said The Sky,4LZ4De2MoO3lP6QaNCfvcu,"['melodic dubstep', 'pop edm']"
2156,Tenny,0kQl5oSY4dr7XBEc6tLemr,[]
2157,Shuffle Muzik,15Pvko2GvEU2iTeYd4zB3x,[]
2158,Tommy Körberg,6R21HSNyo7HVac8pyqY3T2,['classic swedish pop']
2159,Jacky,7A7DDLMy7SiSW5E70EF2ph,[]
2160,Emilie Weiss,58aCPqTdL2wim0FOUm2txg,['christian indie']
2161,Brian Tyree Henry,2dovDW77FbEJm18yuZ92cK,[]
2162,DJ Mix Master,0ZsX0ZnMhbUu6Di98KmGws,[]
2163,Go Shiina,5Yk09n2L8j0DIevsAfinE0,[]
2164,Timber Timbre,7HeVXdOdMhLslVputGTZFQ,"['chamber pop', 'new weird america', 'toronto indie']"
2165,Mel Brooks,1tcGS3XC47Yf5VFNzJ1rfW,[]
2166,Daniel Avery,1EULJuDFWpZ9xg4YwtUGGt,"['ambient techno', 'electronica', 'float house', 'future garage', 'intelligent dance music', 'microhouse', 'shiver pop']"
2167,Babyfxce E,7a8ZndeHGrkS7xIM8060Xw,['detroit hip hop']
2168,bliss.,5WSZ8gcptG5oaF1dQDxSlR,[]
2169,Tauren Wells,3SKza3YPBri1k43LB1Tqy4,"['ccm', 'christian alternative rock', 'christian music']"
2170,Quackson,1srU7GzSGHwG1ewjSv6ztq,['dark clubbing']
2171,Lax'n'Busto,7Ix9GNTGIUIFBpPC6K0QeP,['rock catala']
2172,GLASSPVCK,6h5OTReIDdJCzV3qul2o36,['tearout']
2173,DEV,7Ip2u3e5Nv6fFb5xyIHxEE,"['dance pop', 'electropop']"
2174,Frankie Carle,40SRPccslwLmXEIf9hZUJu,"['honky-tonk piano', 'space age pop']"
2175,The Wallflowers,0jJNGWrpjGIHUdTTJiIYeB,"['pop rock', 'post-grunge']"
2176,Welshy,2eDmtsJH4pQksx4CNhlSQ6,['irish electronic']
2177,Rick Astley,0gxyHStUsqpMadRV0Di1Qt,"['new romantic', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']"
2178,Dio,4CYeVo5iZbtYGBN4Isc3n6,"['album rock', 'alternative metal', 'glam metal', 'hard rock', 'metal', 'rock']"
2179,Karen Souza,2d5lQo9YQ1DkAsBKTRp7Iu,"['bossa nova cover', 'coverchill', 'jazz cover']"
2180,Berner Sen,78ChEYEGQx7KzLDQJRMpdX,[]
2181,Rusko,4BTcOR2hEQZQQL5AMo5u10,"['brostep', 'classic dubstep', 'filthstep']"
2182,Zoot Sims Quartet,2dKf6IXam8oHxqIXe1s3a0,['jazz quartet']
2183,Hex,0pqEbqrs9h78dPIC8cb1DZ,[]
2184,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,"['album rock', 'classic rock', 'hard rock', 'rock']"
2185,The Floacist,2vlbiZTuFOGEwyCZbXOCPL,['neo soul']
2186,Diego El Cigala,7mLYMGXg84miYydKwi2aRi,"['flamenco', 'rumba']"
2187,Rainer + Grimm,3p1kTzxl6dYq1LVqR0aykO,['canadian electronic']
2188,Terracciano,0Kk92lO49EF9Bk39qRycLl,[]
2189,Barrett Wilbert Weed,5yCkSShz4MTqE4Lp6fVZMz,"['broadway', 'show tunes']"
2190,Pumarosa,2iWb4skzSlf6dMTu1DS18J,['chamber psych']
2191,Los Austeros De Durango,3R6Kbe18UcjsGkBGWElC51,"['corrido', 'norteno', 'tololoche']"
2192,Gotharoo,2HAhra1YtinE3FIIuYEDHQ,['lo-fi sleep']
2193,Mimber,4L3x3vTCpJgWtpD1wd4L01,[]
2194,Lloyiso,3CrKgAMSBXsnTugbUqpu6g,"['afro soul', 'south african pop']"
2195,Wizz Havinn,1Tj47hT6psqExO7fbAcXyE,[]
2196,Birds of Paradise,2cOMs1YerprZJ15SDrESaQ,"['electronicore', 'psychill', 'psydub']"
2197,AVAION,5oJvmyeWzyeahRtjup3Oys,[]
2198,Jeff Bradshaw,4toi4Roz4j0uiOGvHBhvsY,['neo soul-jazz']
2199,Jaywop,7LHBUDRMoLWz3aw9H3YSb9,[]
2200,Fred Coury,7ratAqRXuLDlsBC5zGhDVa,[]
2201,Almério,7kF4TDKgWfhbDuBbOOBcHW,"['nova mpb', 'nova musica pernambucana', 'pop lgbtq+ brasileira']"
2202,Sopa De Cabra,1qNkvcsEC2Hry31JWkYO3D,['rock catala']
2203,Dopehead,6jNffWhYnu0IXhn8GyLbgY,[]
2204,Firefall,1tfXh4XxILEuMU2qZupFn8,"['country rock', 'mellow gold', 'soft rock', 'southern rock']"
2205,Max Gazzè,1h5O32I1o0VOnpLmKXLfRa,"['classic italian pop', 'italian adult pop', 'italian pop']"
2206,Luca C & Brigante,0ojXWIuPLZKVmHZB76aFXc,['deep disco house']
2207,Ramsey Lewis,7Kfrmups2Z3ncDQmNS5jRc,"['instrumental soul', 'jazz funk', 'jazz piano', 'smooth jazz', 'soul jazz']"
2208,NITTI,21AUdblPrTRzkvJn8FGrlk,"['brostep', 'electro house', 'electronic trap']"
2209,Goth Lipstick,6QN1bHIJjMtBLUyKrNvbQ8,[]
2210,Ferdi Özbeğen,2bZXmEbQuj9XcGwgyIGuit,"['classic turkish pop', 'uyghur pop']"
2211,Foggieraw,1dbTwUlL11ZYdC1YAR07AM,"['christian trap', 'indie hip hop']"
2212,George Harrison,7FIoB5PHdrMZVC3q2HE5MS,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
2213,The Willowlands,3EoCjKAi7YIvH3W3NNmFNP,[]
2214,SpotemGottem,3Y2MLcrD3ZQXRXmtn4fZQx,"['florida drill', 'florida rap']"
2215,B.o.B,5ndkK3dpZLKtBklKjxNQwT,"['atl hip hop', 'dance pop', 'pop rap', 'rap', 'southern hip hop']"
2216,Hemlock Ernst,0nvvXVx3p5N71liittVwGa,['jazz rap']
2217,MATVEÏ,2c8JocB8eI6cCGaF5xGoT1,['rally house']
2218,kikomori,3K3X8ywnXx0tVgnWkgGEKD,[]
2219,Avaxx,52HUx45BazsC0Ie5cjTwlJ,[]
2220,John P. Kee,3WVgChZY3rEyeHd3aljzNl,['gospel']
2221,Esperanza Spalding,5bepW5vcdRzheNc0F8lHJ5,"['contemporary vocal jazz', 'electric bass', 'jazz', 'jazz pop', 'vocal jazz']"
2222,Eminem,7dGJo4pcD2V6oG8kP0tJRR,"['detroit hip hop', 'hip hop', 'rap']"
2223,Mario Basanov,2fwn3zMuclydNxRzPZPCbB,"['deep disco house', 'lithuanian electronic']"
2224,Travis Birds,7fYRHchdv1p5hyJaeoKWlB,"['cantautor', 'spanish indie folk']"
2225,Nicki French,1RfiRshRC2YlSG4Y1zNkAE,['diva house']
2226,Peezy,6lOaHNmL3l3hKDGNf0egfs,"['detroit hip hop', 'detroit trap']"
2227,Erick Osuna,0xoaUXRUb1Pvh1zbFElcBZ,[]
2228,Besphrenz,0VVJ5bIx1zXlBLi1GiP4yX,['philly indie']
2229,The Flaming Lips,16eRpMNXSQ15wuJoeqguaB,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'noise pop', 'okc indie', 'singer-songwriter']"
2230,BOLEMVN,0gGcw3tA1fZoF23qa8KFb7,"['french hip hop', 'pop urbaine', 'rap francais']"
2231,Anthony Gomes,0aBEiafPqEJ3o0yp6gFsHg,"['canadian blues', 'modern blues', 'modern blues rock', 'power blues-rock']"
2232,insaneintherainmusic,62GoYifV4njTdvS8lD2yYT,[]
2233,Georgie Fame & The Blue Flames,0mopUs7SL5szuPOcOsS73A,"['british blues', 'british invasion']"
2234,EyeOnEyez,3nvvdEjnlsAgbINStkVkkr,[]
2235,Mumbai Science,7jmeOWayhjsGSvY5YNpV65,"['belgian techno', 'destroy techno', 'fidget house']"
2236,Uche,1b68SvfEU7SkEH9QM0bbzD,[]
2237,Q Project,6vdXDpxsaNXsxnr1D8nwhk,"['drum and bass', 'jungle']"
2238,Ginger Root,4UAW69682T7N0wrABUhqx0,"['hypnagogic pop', 'oc indie']"
2239,Generationals,57MtJQ6Sc4tIxrXIhrqVJL,"['indie rock', 'indietronica', 'new orleans indie', 'shimmer pop', 'stomp and holler']"
2240,Lisandro Meza Y Su Conjunto,330D8XpYEkoAZO7cqAnFOb,['cumbia']
